client_id	path	sentence	up_votes	down_votes	age	gender	accent	language	segment
908cc20a82fc612cf80951e339a20bdffdb3747709f0d564acede782fedffa45ede63b08b2d2bef2fdc3db803260d626c14a9c5daf4e8bd949a38962de33f681	common_voice_de_20084689.mp3	Die Redaktion wehrte sich lange erfolgreich gegen jede Einmischung von außen.	2	0	thirties	male	germany	German	
908cc20a82fc612cf80951e339a20bdffdb3747709f0d564acede782fedffa45ede63b08b2d2bef2fdc3db803260d626c14a9c5daf4e8bd949a38962de33f681	common_voice_de_20084690.mp3	Diese gibt sich als nationaler, karitativer Verein.	3	0	thirties	male	germany	German	
908cc20a82fc612cf80951e339a20bdffdb3747709f0d564acede782fedffa45ede63b08b2d2bef2fdc3db803260d626c14a9c5daf4e8bd949a38962de33f681	common_voice_de_20084691.mp3	Doch die Herrschaft war wirtschaftlich nicht lukrativ.	2	0	thirties	male	germany	German	
3414206dac9f1f9822c80497e7ad504f5711ecff0969c12e6c84d5de4cbbed8ac42dd791ca3d7fa256fa2d0472238d6d3139634c20b827f89d05e08b9aef4279	common_voice_de_20132128.mp3	Nach einiger Zeit kehrt er nach Japan zurück.	2	0	thirties	male		German	
3414206dac9f1f9822c80497e7ad504f5711ecff0969c12e6c84d5de4cbbed8ac42dd791ca3d7fa256fa2d0472238d6d3139634c20b827f89d05e08b9aef4279	common_voice_de_20132130.mp3	Zur selben Zeit stand bereits der Entschluss fest, ein „großes Unterkunftshaus“ zu bauen.	2	0	thirties	male		German	
2d5f22bd857928def0083af43a2408c85ad3eb114f668b05eee836333879ef731250cacd2dd35e0f33c0e8a20f463ac44766759758f4adb4c4d90bbe329e1e5e	common_voice_de_20132255.mp3	Jedes deutsche Bundesland außer Berlin hat eine eigene Verordnung.	2	0	teens	female		German	
2d5f22bd857928def0083af43a2408c85ad3eb114f668b05eee836333879ef731250cacd2dd35e0f33c0e8a20f463ac44766759758f4adb4c4d90bbe329e1e5e	common_voice_de_20132256.mp3	Das Werk erschien unter anderem auf Englisch bei Go!	2	0	teens	female		German	
2d5f22bd857928def0083af43a2408c85ad3eb114f668b05eee836333879ef731250cacd2dd35e0f33c0e8a20f463ac44766759758f4adb4c4d90bbe329e1e5e	common_voice_de_20132259.mp3	Außen war die Anlage von Feldsteinen unterschiedlicher Größe eingefasst.	2	0	teens	female		German	
2d5f22bd857928def0083af43a2408c85ad3eb114f668b05eee836333879ef731250cacd2dd35e0f33c0e8a20f463ac44766759758f4adb4c4d90bbe329e1e5e	common_voice_de_20132261.mp3	Danach leistete er einen dreijährigen Militärdienst.	2	0	teens	female		German	
2d5f22bd857928def0083af43a2408c85ad3eb114f668b05eee836333879ef731250cacd2dd35e0f33c0e8a20f463ac44766759758f4adb4c4d90bbe329e1e5e	common_voice_de_20132262.mp3	Als Wissensmagazin widmete es sich jeweils einem speziellen Thema.	2	0	teens	female		German	
2d5f22bd857928def0083af43a2408c85ad3eb114f668b05eee836333879ef731250cacd2dd35e0f33c0e8a20f463ac44766759758f4adb4c4d90bbe329e1e5e	common_voice_de_20132263.mp3	Nach dem Krieg schloss er sich der Gewerkschaftsbewegung an.	2	0	teens	female		German	
0ca69ff062b8d44f14f42d651c2bed74302fe73994c2dcccfcf941d58845d5fe5e4129837264f651479fb177ec6b2e885fe692f37612e8b133848b7494f04dc1	common_voice_de_20136657.mp3	Diese dienen als Fraßschutz.	2	0	thirties	male	germany	German	
0ca69ff062b8d44f14f42d651c2bed74302fe73994c2dcccfcf941d58845d5fe5e4129837264f651479fb177ec6b2e885fe692f37612e8b133848b7494f04dc1	common_voice_de_20136658.mp3	Bei Asthma sonst übliche therapeutische Maßnahmen sind dabei nur bedingt effektiv.	2	0	thirties	male	germany	German	
0ca69ff062b8d44f14f42d651c2bed74302fe73994c2dcccfcf941d58845d5fe5e4129837264f651479fb177ec6b2e885fe692f37612e8b133848b7494f04dc1	common_voice_de_20136659.mp3	Der Friedhof um die Kirche ist einer der ältesten im deutschen Kulturraum.	2	0	thirties	male	germany	German	
00679ffc657f111a5e05598d72e22af5547c1837aec63dc444e2097b222b9f60b8c0dcb0f28c443f2ea7ada89096739afad5222c0db489085da9b55afd3940b2	common_voice_de_20187148.mp3	Alle stimmberechtigten Aktien sind im Eigentum des "Martin Hilti Family Trusts".	2	0	twenties	female		German	
00679ffc657f111a5e05598d72e22af5547c1837aec63dc444e2097b222b9f60b8c0dcb0f28c443f2ea7ada89096739afad5222c0db489085da9b55afd3940b2	common_voice_de_20187150.mp3	Diese wurden irrtümlich für Tiger gehalten und gaben so Stadt und Delta ihren Namen.	2	0	twenties	female		German	
00679ffc657f111a5e05598d72e22af5547c1837aec63dc444e2097b222b9f60b8c0dcb0f28c443f2ea7ada89096739afad5222c0db489085da9b55afd3940b2	common_voice_de_20187152.mp3	Dieser Krieg sei das eigentliche Ziel Hitlers gewesen.	2	0	twenties	female		German	
35613c2b536cb02639b862fd476b0a3a4d80dc9fdf17c1bb497cc7e4bebda1f0956c71d2010e76aa84f86d446552b84499dc228f971a0a76d13008ca5e9e5a17	common_voice_de_20197325.mp3	Von einer Operation konnte er sich nicht mehr erholen.	2	0	teens	female	germany	German	
35613c2b536cb02639b862fd476b0a3a4d80dc9fdf17c1bb497cc7e4bebda1f0956c71d2010e76aa84f86d446552b84499dc228f971a0a76d13008ca5e9e5a17	common_voice_de_20197326.mp3	Der Ort liegt in einer Landschaft, in der sich Felder und kleine Wälder abwechseln.	2	0	teens	female	germany	German	
35613c2b536cb02639b862fd476b0a3a4d80dc9fdf17c1bb497cc7e4bebda1f0956c71d2010e76aa84f86d446552b84499dc228f971a0a76d13008ca5e9e5a17	common_voice_de_20197327.mp3	Den Schlusspunkt setzte Schlosser mit seinem dritten Treffer in dieser Partie.	2	0	teens	female	germany	German	
35613c2b536cb02639b862fd476b0a3a4d80dc9fdf17c1bb497cc7e4bebda1f0956c71d2010e76aa84f86d446552b84499dc228f971a0a76d13008ca5e9e5a17	common_voice_de_20197328.mp3	Zurzeit beschäftigt er sich viel mit Neuer Musik.	2	0	teens	female	germany	German	
3cbd13d580af99ce8baf0b527e37dc54b22b0658557f1d19945370c6e35ab51a40e7bf2c847bd0ac8aa7645004f7011f9fb0bce6d357a213abf4244b0a999098	common_voice_de_20204314.mp3	Eine unterlegene Flotte, die dem Kampf auszuweichen versuchte, musste meistens genau dies verhindern.	2	0	thirties	male	germany	German	
3cbd13d580af99ce8baf0b527e37dc54b22b0658557f1d19945370c6e35ab51a40e7bf2c847bd0ac8aa7645004f7011f9fb0bce6d357a213abf4244b0a999098	common_voice_de_20204315.mp3	Andererseits neigte er auch zu exzessiver Verschwendung, insbesondere gegen Ende seines Lebens.	2	0	thirties	male	germany	German	
3cbd13d580af99ce8baf0b527e37dc54b22b0658557f1d19945370c6e35ab51a40e7bf2c847bd0ac8aa7645004f7011f9fb0bce6d357a213abf4244b0a999098	common_voice_de_20204316.mp3	Die aktuelle Tingierung stammt von Otto Hupp.	6	0	thirties	male	germany	German	
6191d6a0bda0bf90112144202570ad75bdb2bda5dde7c721f5499a173373a622f0c98a07201e7b33eb9013990aebd86f602858071e5bf28de9896450358b2d4e	common_voice_de_20209467.mp3	Die deutsche Partnerstadt von Saint-Priest ist Mühlheim am Main bei Frankfurt am Main.	2	0	twenties	female	germany	German	
a40b0fde7a3b4e90d46edafd2b5d506b73fe8d4e02fc443f89843ab3855a662a05f6700165c9364aa93937244e492955a502254feee4d4769997a434bbc3accb	common_voice_de_20222077.mp3	Blumencron arbeitet ehrenamtlich für den Verein.	2	0	fourties	male	germany	German	
a40b0fde7a3b4e90d46edafd2b5d506b73fe8d4e02fc443f89843ab3855a662a05f6700165c9364aa93937244e492955a502254feee4d4769997a434bbc3accb	common_voice_de_20222078.mp3	Dieser frühe Gargantua-Text, nur dürftig strukturiert, erfreute sich großer Beliebtheit.	2	0	fourties	male	germany	German	
a40b0fde7a3b4e90d46edafd2b5d506b73fe8d4e02fc443f89843ab3855a662a05f6700165c9364aa93937244e492955a502254feee4d4769997a434bbc3accb	common_voice_de_20222079.mp3	Abteilung des Artillerie-Regiments Schwerin.	2	0	fourties	male	germany	German	
a40b0fde7a3b4e90d46edafd2b5d506b73fe8d4e02fc443f89843ab3855a662a05f6700165c9364aa93937244e492955a502254feee4d4769997a434bbc3accb	common_voice_de_20222080.mp3	Sie ist oft gesäumt von hinduistischen Tempeln und anderen Bauten.	6	0	fourties	male	germany	German	
7535d3fc7748e17c772e6e566e18af3cda73d77bde341fd9946ad89b910f3d9f5d551b2852f6383a21adde18369c5b9dac53d9374d81ebd525e3a2f5d35098c0	common_voice_de_20223471.mp3	Ebenfalls neu war der erste Kunststoff-Kühlergrill in Großbritannien.	2	0	thirties	female	germany	German	
7535d3fc7748e17c772e6e566e18af3cda73d77bde341fd9946ad89b910f3d9f5d551b2852f6383a21adde18369c5b9dac53d9374d81ebd525e3a2f5d35098c0	common_voice_de_20223472.mp3	Auffällig ist die Widmung: ""Soll Dein Seyn!	2	0	thirties	female	germany	German	
6283f973f160ca86a5b5144c1ea22c7f0dc54695ddba5a5fa120608ce97b482da30e59107eeb9500b819b9aac8ebefb3a4a8cce13afac379498b8863982959ad	common_voice_de_20223786.mp3	Gaudí konnte nur zu Beginn seiner Karriere für die Stadt Barcelona arbeiten.	2	0	fifties	male		German	
1b7b419616fe4c7e7dff2afc1a92696d8ebdc0ffde943e22cf192fe1aebefdbd563b95f383918853cd8208b39111414c537024ec0f9187efe17cb0f34f781420	common_voice_de_20228248.mp3	Der lange schmale Kopf setzt sich kaum vom Hals ab.	2	0	twenties	female		German	
1b7b419616fe4c7e7dff2afc1a92696d8ebdc0ffde943e22cf192fe1aebefdbd563b95f383918853cd8208b39111414c537024ec0f9187efe17cb0f34f781420	common_voice_de_20228250.mp3	Auch innerhalb der Familien zeigen die Arten starke Variationen in vielen Merkmalen.	2	0	twenties	female		German	
81334ce217aa9cc26ce8c627b9396f08046fca6646ca1fb78b13e8b9017a69f2a166e5c1c5ce4eb23713059359592b40438ceccdc8cd28032dbbf1c610e97ce4	common_voice_de_20231684.mp3	Es umfasst den Kern des alten Stadtteils Katernberg.	2	0	twenties	female	netherlands	German	
81334ce217aa9cc26ce8c627b9396f08046fca6646ca1fb78b13e8b9017a69f2a166e5c1c5ce4eb23713059359592b40438ceccdc8cd28032dbbf1c610e97ce4	common_voice_de_20231686.mp3	Sein Sohn war der Rechtswissenschaftler Erwin Riezler.	2	0	twenties	female	netherlands	German	
81334ce217aa9cc26ce8c627b9396f08046fca6646ca1fb78b13e8b9017a69f2a166e5c1c5ce4eb23713059359592b40438ceccdc8cd28032dbbf1c610e97ce4	common_voice_de_20231703.mp3	Im Zweiten Weltkrieg wurden schnell Tarnmuster bei allen Truppen weitverbreitet eingesetzt.	2	0	twenties	female	netherlands	German	
81334ce217aa9cc26ce8c627b9396f08046fca6646ca1fb78b13e8b9017a69f2a166e5c1c5ce4eb23713059359592b40438ceccdc8cd28032dbbf1c610e97ce4	common_voice_de_20231708.mp3	Die Hauptstadt des Departamento, San Salvador de Jujuy, ist gleichzeitig Provinzhauptstadt.	2	0	twenties	female	netherlands	German	
6fce458bafed385039f05a42a3f9f9654d58bd545fddd1bf53692296e26a218520a9e211bca7c8c1c8a88eaac92d364d94ac50335a691d3f0ccfa9848dc530ce	common_voice_de_20232033.mp3	Es wurden verschiedene Vorschläge erörtert.	2	0	sixties	female	germany	German	
6fce458bafed385039f05a42a3f9f9654d58bd545fddd1bf53692296e26a218520a9e211bca7c8c1c8a88eaac92d364d94ac50335a691d3f0ccfa9848dc530ce	common_voice_de_20232034.mp3	Brian Eno nannte Harmonia „die wichtigste Rockgruppe der Welt“.	2	0	sixties	female	germany	German	
6fce458bafed385039f05a42a3f9f9654d58bd545fddd1bf53692296e26a218520a9e211bca7c8c1c8a88eaac92d364d94ac50335a691d3f0ccfa9848dc530ce	common_voice_de_20232035.mp3	Die Kirche als Gesellschaft sei nicht ganz von der Kirche als Gemeinschaft zu trennen.	2	0	sixties	female	germany	German	
6fce458bafed385039f05a42a3f9f9654d58bd545fddd1bf53692296e26a218520a9e211bca7c8c1c8a88eaac92d364d94ac50335a691d3f0ccfa9848dc530ce	common_voice_de_20232037.mp3	Heute ist Bettina Bunge im Sportmarketing tätig.	2	0	sixties	female	germany	German	
72b2bcb9cb277d16f54a7d3f33ed6423ec1b1b3492c985f1552f7021fad50cfff4dbe13f8ed8715890e403dd5774464f0a6298cf66b4844ea517d1c5b737d458	common_voice_de_20234849.mp3	Dabei betonten Gnesiolutheraner und Philippisten gemeinsam die „zugerechnete Gerechtigkeit“.	2	0	fourties	male	germany	German	
72b2bcb9cb277d16f54a7d3f33ed6423ec1b1b3492c985f1552f7021fad50cfff4dbe13f8ed8715890e403dd5774464f0a6298cf66b4844ea517d1c5b737d458	common_voice_de_20234850.mp3	Gemeinsam mit ihrem Partner lebt sie in Wien.	2	0	fourties	male	germany	German	
72b2bcb9cb277d16f54a7d3f33ed6423ec1b1b3492c985f1552f7021fad50cfff4dbe13f8ed8715890e403dd5774464f0a6298cf66b4844ea517d1c5b737d458	common_voice_de_20234851.mp3	Die Zentralbank solle öffentlich, aber in relativer Unabhängigkeit von der Regierung sein.	2	0	fourties	male	germany	German	
72b2bcb9cb277d16f54a7d3f33ed6423ec1b1b3492c985f1552f7021fad50cfff4dbe13f8ed8715890e403dd5774464f0a6298cf66b4844ea517d1c5b737d458	common_voice_de_20234863.mp3	Diese Entscheidung der Rennleitung stieß in der Öffentlichkeit auf ein gemischtes Echo.	2	0	fourties	male	germany	German	
72b2bcb9cb277d16f54a7d3f33ed6423ec1b1b3492c985f1552f7021fad50cfff4dbe13f8ed8715890e403dd5774464f0a6298cf66b4844ea517d1c5b737d458	common_voice_de_20234865.mp3	Auf dem Schutzumschlag findet sich der Schriftzug "ex libris".	2	0	fourties	male	germany	German	
72b2bcb9cb277d16f54a7d3f33ed6423ec1b1b3492c985f1552f7021fad50cfff4dbe13f8ed8715890e403dd5774464f0a6298cf66b4844ea517d1c5b737d458	common_voice_de_20234867.mp3	Alle Anstiege erfordern Trittsicherheit und Schwindelfreiheit.	2	0	fourties	male	germany	German	
0ee68b663f65a92bdaf3c74349d094a6b5d4b51396843e0b622e4f87628f2dbb2727c52e7a8ef55f38ced4862a84ecc4fdb9e2910da71c94eb2594f13aa814d3	common_voice_de_20254466.mp3	Anschließend besuchte James die Cortland-Universität, die er jedoch ohne Abschluss verließ.	2	0	twenties	female	germany	German	
0ee68b663f65a92bdaf3c74349d094a6b5d4b51396843e0b622e4f87628f2dbb2727c52e7a8ef55f38ced4862a84ecc4fdb9e2910da71c94eb2594f13aa814d3	common_voice_de_20254468.mp3	Der Antrag wurde damals abgelehnt mit der Begründung, die Beschreibung sei unvollständig.	2	0	twenties	female	germany	German	
0ee68b663f65a92bdaf3c74349d094a6b5d4b51396843e0b622e4f87628f2dbb2727c52e7a8ef55f38ced4862a84ecc4fdb9e2910da71c94eb2594f13aa814d3	common_voice_de_20254471.mp3	Rudolf von Ziller zum Staatsrat und Vorstand der Finanzabteilung.	2	0	twenties	female	germany	German	
0ee68b663f65a92bdaf3c74349d094a6b5d4b51396843e0b622e4f87628f2dbb2727c52e7a8ef55f38ced4862a84ecc4fdb9e2910da71c94eb2594f13aa814d3	common_voice_de_20254473.mp3	In den Gräben wächst unter anderem die seltene Krebsschere.	2	0	twenties	female	germany	German	
1a3bcd04471038ee9c6d67bd5f76b122ebf5fba1bf2bb67841dc936e188ca21e44e9643b79cba38ec8d92984066bd8d79c144d7459624f3e3370b9d7976c7530	common_voice_de_20262009.mp3	Zudem schrieb er Stücke für das Theater und Drehbücher für das Fernsehen.	2	0	twenties	male	germany	German	
1a3bcd04471038ee9c6d67bd5f76b122ebf5fba1bf2bb67841dc936e188ca21e44e9643b79cba38ec8d92984066bd8d79c144d7459624f3e3370b9d7976c7530	common_voice_de_20262010.mp3	Eine Reihe bekannter Bands spielten auf dem Festival.	2	0	twenties	male	germany	German	
1a3bcd04471038ee9c6d67bd5f76b122ebf5fba1bf2bb67841dc936e188ca21e44e9643b79cba38ec8d92984066bd8d79c144d7459624f3e3370b9d7976c7530	common_voice_de_20262011.mp3	In älteren ethnologischen Berichten werden sogar Menschenopfer für den Berg erwähnt.	2	0	twenties	male	germany	German	
1a3bcd04471038ee9c6d67bd5f76b122ebf5fba1bf2bb67841dc936e188ca21e44e9643b79cba38ec8d92984066bd8d79c144d7459624f3e3370b9d7976c7530	common_voice_de_20262030.mp3	Die kurzen Äste sind zum Internodium hin gebogen, die langen jedoch davon abstehend.	2	0	twenties	male	germany	German	
1a3bcd04471038ee9c6d67bd5f76b122ebf5fba1bf2bb67841dc936e188ca21e44e9643b79cba38ec8d92984066bd8d79c144d7459624f3e3370b9d7976c7530	common_voice_de_20262046.mp3	Die neuen mikrobiologischen Kriterien gelten ebenfalls für importierte Lebensmittel.	2	0	twenties	male	germany	German	
2e92e542a30b137cbb09b93124de01ed16811e381c4c3ab01fd54f250f8404a078e92eb60bfd394f9519c5c788b88def35d6aa00dc71e792a1885dc2b7ca6c82	common_voice_de_20271335.mp3	Jay Chou wurde von seiner Mutter aufgezogen und war ein ruhiges und schüchternes Kind.	2	0	thirties	male	germany	German	
2e92e542a30b137cbb09b93124de01ed16811e381c4c3ab01fd54f250f8404a078e92eb60bfd394f9519c5c788b88def35d6aa00dc71e792a1885dc2b7ca6c82	common_voice_de_20271337.mp3	Ein Jahr später hatte sie mit "Time" einen ersten Hit.	2	0	thirties	male	germany	German	
2e92e542a30b137cbb09b93124de01ed16811e381c4c3ab01fd54f250f8404a078e92eb60bfd394f9519c5c788b88def35d6aa00dc71e792a1885dc2b7ca6c82	common_voice_de_20271341.mp3	Laut der "Jungle World" lebt Möbus in Berlin.	2	0	thirties	male	germany	German	
4144d82ea1e0a4df6272a8568c2f17e40fe936dd9b86c42c00e259cf9953e82e769a8bcc59579f4aae9f0da2ef1cc123e5d7b1dccdd6f8202b293a4515b30691	common_voice_de_20276950.mp3	Es hätte ein kommerzieller Kommunikationssatellit ausgesetzt werden sollen.	2	0	fourties	female		German	
4144d82ea1e0a4df6272a8568c2f17e40fe936dd9b86c42c00e259cf9953e82e769a8bcc59579f4aae9f0da2ef1cc123e5d7b1dccdd6f8202b293a4515b30691	common_voice_de_20276951.mp3	Die Produktion musste aufgrund des Zweiten Weltkriegs stark zurückgefahren werden.	2	0	fourties	female		German	
4144d82ea1e0a4df6272a8568c2f17e40fe936dd9b86c42c00e259cf9953e82e769a8bcc59579f4aae9f0da2ef1cc123e5d7b1dccdd6f8202b293a4515b30691	common_voice_de_20276952.mp3	Das Oströmische Reich benutzte eine darauf beruhende Zeitrechnung.	2	0	fourties	female		German	
4144d82ea1e0a4df6272a8568c2f17e40fe936dd9b86c42c00e259cf9953e82e769a8bcc59579f4aae9f0da2ef1cc123e5d7b1dccdd6f8202b293a4515b30691	common_voice_de_20276953.mp3	Die Ära Feldhandball ging bundesweit zu Ende.	2	0	fourties	female		German	
4144d82ea1e0a4df6272a8568c2f17e40fe936dd9b86c42c00e259cf9953e82e769a8bcc59579f4aae9f0da2ef1cc123e5d7b1dccdd6f8202b293a4515b30691	common_voice_de_20276954.mp3	Derartige Fahrzeuge wurden in den siebziger Jahren auch in verschiedenen anderen Ländern gebaut.	2	0	fourties	female		German	
0b226a7a5856ff18c9f01e1ad33b2c6d6e598ba23d81925e8eb11e41b349f6a03efa41c8cb89a4cfe9317d61813f1bbd2ebec967faca388643707e973ce2e4b7	common_voice_de_20281061.mp3	Keiner der beiden Schnitte sollte über den anderen hinausgehen.	2	0	fifties	female		German	
0b226a7a5856ff18c9f01e1ad33b2c6d6e598ba23d81925e8eb11e41b349f6a03efa41c8cb89a4cfe9317d61813f1bbd2ebec967faca388643707e973ce2e4b7	common_voice_de_20281062.mp3	Er entwarf U-Bahn-Stationen, schuf Mahnmale und Denkmäler in Georgien.	2	0	fifties	female		German	
0b226a7a5856ff18c9f01e1ad33b2c6d6e598ba23d81925e8eb11e41b349f6a03efa41c8cb89a4cfe9317d61813f1bbd2ebec967faca388643707e973ce2e4b7	common_voice_de_20281064.mp3	Statistische Evidenz kann genauer bestimmen, wie typisch etwas ist.	2	0	fifties	female		German	
107b44d662186d098fff0d336a460090391dfd3d0dc5e3d13d7ce4f96e14e34b9c9ea9aeb25ffd99e13c825d5a3b7dfe2692e08d2b932a29879f3cabf5760cd0	common_voice_de_20283828.mp3	Schon als er noch ein Kind war, lernte Harold Rome Klavierspielen.	2	0	fourties	female	germany	German	
107b44d662186d098fff0d336a460090391dfd3d0dc5e3d13d7ce4f96e14e34b9c9ea9aeb25ffd99e13c825d5a3b7dfe2692e08d2b932a29879f3cabf5760cd0	common_voice_de_20283829.mp3	Da Bauprojekte Unikate sind, sind die Anforderungen an die Projektorganisation besonders hoch.	2	0	fourties	female	germany	German	
107b44d662186d098fff0d336a460090391dfd3d0dc5e3d13d7ce4f96e14e34b9c9ea9aeb25ffd99e13c825d5a3b7dfe2692e08d2b932a29879f3cabf5760cd0	common_voice_de_20283831.mp3	Klasse-Abteils eine Toilette eingebaut.	2	0	fourties	female	germany	German	
107b44d662186d098fff0d336a460090391dfd3d0dc5e3d13d7ce4f96e14e34b9c9ea9aeb25ffd99e13c825d5a3b7dfe2692e08d2b932a29879f3cabf5760cd0	common_voice_de_20283833.mp3	Beide Schriften sind ins Englische, die zweite auch ins Französische und Italienische übersetzt worden.	2	0	fourties	female	germany	German	
107b44d662186d098fff0d336a460090391dfd3d0dc5e3d13d7ce4f96e14e34b9c9ea9aeb25ffd99e13c825d5a3b7dfe2692e08d2b932a29879f3cabf5760cd0	common_voice_de_20283834.mp3	Die deutsche Mannschaft gewann die Goldmedaille.	2	0	fourties	female	germany	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285214.mp3	Außerdem hatte er mehrere Bühnenauftritte in Los Angeles und San Diego.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285216.mp3	Andere unterteilen die Ordnung lediglich in zwei Überfamilien.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285218.mp3	Dessen Sitz ist die Gemeinde Kindberg.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285219.mp3	Sie können seitliche Rhizome ausbilden, sind kahl oder dicht bis spärlich drüsig behaart.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285220.mp3	Er hielt Seminare und Vorlesungen über österreichische Außenpolitik, europäische Integration, internationale Sicherheitspolitik und Minderheitenschutz.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285397.mp3	Die Megalonychidae werden in mehrere Unterfamilien und Triben unterschieden.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285398.mp3	Diese sind auch heute bei der Interpretation von Werken aus dieser Zeit nützlich.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285428.mp3	Die einzelnen Geschichten dieser Sammlung hatte der Autor für seine eigenen Kinder verfasst.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285430.mp3	Die britischen Sicherheitsbehörden hatten registriert, wie die mutmaßlichen Attentäter Wasserstoffperoxid kauften.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285432.mp3	Im Steinbruch gibt es eine kleine Gedenkstätte.	2	0	thirties	female	austria	German	
f1f59fb22105dfb9b7a29a9209d0c747be1424e9cafb99a1cf163237ff9bb81f1d20000c6a7259094f074308b678afd2ae97a0b94337b58674ce034bcc9bf4b5	common_voice_de_20285433.mp3	Auf Wunsch gab es nun Drahtspeichenräder anstatt der bisher üblichen Holzspeichenräder.	2	0	thirties	female	austria	German	
34cb1fb90fa17555aabacaa649e1f3924707b69516016b502bfe537383a1f332922a82f6112d1865ac7e226445197d3f39803e8a1d16041c66fef40972269deb	common_voice_de_20291607.mp3	Die Autoren waren in der Regel keine einfachen Soldaten, sondern Offiziere.	2	0	teens	female	germany	German	
5f08cf4017536e2a7c5d6d8102d63d64c9c9834378b073db6932ec36c307a2146eebe7dfbed03c50748ef6e34abb14650b92bf3ab04f4e6810864597319cf6fe	common_voice_de_20294469.mp3	Mit diesem ist es vorbei, als nebenan ein jüngeres Ehepaar einzieht.	2	0	fifties	male		German	
5f08cf4017536e2a7c5d6d8102d63d64c9c9834378b073db6932ec36c307a2146eebe7dfbed03c50748ef6e34abb14650b92bf3ab04f4e6810864597319cf6fe	common_voice_de_20294471.mp3	Das Jagdschloss dient heute der Familie Hohenberg als Wohnhaus und Forstverwaltung.	2	0	fifties	male		German	
402deb6e3c92660de93eaf1253dcd5d313149d116844c71f3cff1788a910d47e9d1ce50d28307160fe2514b298a8793a81aa1a7011ff5fc3eeea721d59eeb04d	common_voice_de_20312952.mp3	Krill bildet riesige Schwärme.	2	0	teens	male		German	
402deb6e3c92660de93eaf1253dcd5d313149d116844c71f3cff1788a910d47e9d1ce50d28307160fe2514b298a8793a81aa1a7011ff5fc3eeea721d59eeb04d	common_voice_de_20312953.mp3	Am gleichen Tag vollstreckte man auch die Todesstrafe an Harry Strauss.	2	0	teens	male		German	
871a35332870171ad20b39bc91a254eac28f71c38e36dece124eba25fc22962ff8f3aafa07854857c304383230c165194b6c416f4346934a3c450fccd5b62536	common_voice_de_20350925.mp3	Dadurch steigt der Blutdruck an.	2	0	thirties	male	germany	German	
871a35332870171ad20b39bc91a254eac28f71c38e36dece124eba25fc22962ff8f3aafa07854857c304383230c165194b6c416f4346934a3c450fccd5b62536	common_voice_de_20350926.mp3	Aachener Unternehmen und Gruppierungen engagierten sich vielseitig in der Partnerstadt.	2	0	thirties	male	germany	German	
865df6db6995c0458c9bd440d06efab9c80b112f8cbb1506b21dcbbad24e2e94ff7b096fb53452e7333e68ad2b7c1c11f9275b72a3cad10333f34275c8e35eb8	common_voice_de_20377972.mp3	Friedrich Tillmann wurde als Sohn eines Schmiedemeisters geboren; er hatte zwei jüngere Brüder.	2	0	twenties	male	germany	German	
